#Subset of the data

eventID,eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,eventVersion,userIdentitytype,eventType,userIdentityaccountId,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,userIdentityuserName,errorCode,errorMessage,requestParametersinstanceType
294e38de-1465-4b0b-93d5-c18cc058bc83,2017-02,255.253,aws-internal,ListInstanceProfiles,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
6d6980f3-ce3d-4194-9e17-700e0aa3ee19,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
122cef90-7a86-48bb-bdd7-9ab97a9d6fde,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
947e3cc4-cce3-4dd8-b60e-a5aa7736cd12,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
abfbeeb3-b826-4b79-9d9b-49402078434b,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
566705c6-f44c-40bc-97ff-97f0cd1175d7,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
6c4700d6-0b71-48b1-beeb-e1701c8a1b84,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b03518-2154-484d-af51-049dd70a3220,2017-02,255.253,console.amazonaws.com,DescribeAlarms,monitoring.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1c02d358-3fa4-4c69-86d4-db11c0754c5c,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a565a0c6-e0d3-4e87-a5a2-6968a4ef050b,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
04d419d9-206c-411c-873f-d247b0da2037,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
09f22197-4a06-4cac-bac4-07c94d8bfb41,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
916c434b-77fe-4875-b617-f63df66fb647,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
c7783c7b-6790-4b91-b403-9e2bdadebb9f,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e9ff475d-6b8a-46a2-88d2-4d5c7dc2a7d7,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
f906261-7d84-40ce-aa44-9bab1695a9ee,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
200eeb7e-731e-4968-8896-c7b524af4e41,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
692efadf-40f7-4a91-8be9-26b99bbffdc0,2017-02,255.253,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,IAMUser,AwsApiCall,811596193553.0,AIDA9BO36HFBHKGJAO9C1,arn:aws:iam::811596193553:user/backup,AKIA1ZBTOEKWKVHP6GHZ,backup,None,NoError,NotApplicable
c147a392-2cdb-42e0-bbcf-8354b41168ea,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
fd49cbb0-d391-4c97-a2dc-938931fd0b71,2017-02,211.255,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
eb5032e9-e4d0-4275-a56a-5d1fcca4a74f,2017-02,81.236,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
639ebb8e-aa6d-437e-92cd-f0520082738e,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
90b309614-c1bd-40d4-81d0-6f3a716ff51e,2017-02,211.255,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
6b53f7b2-a508-4a3b-8478-eff6589c8ade,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
4de53389-dcf2-4f24-a0fe-c06a936236ac,2017-02,81.236,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
59a6ed00-75bf-43ea-97eb-e0d16d9ad192,2017-02,211.255,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
4d462b14-8ad5-4f51-8684-7a159ce99b18,2017-02,211.255,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
f66a1559-ce63-42f9-81fb-c4328bac728f,2017-02,211.255,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
d2ca9d77-9c08-40c2-866a-f0a80748b20a,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
0fcf0fe8-e122-499e-9aac-f600fd1bcf4a,2017-02,211.255,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
694221-ed45-4e26-8e11-6fdf92054c,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
dda1f9fe-030f-4022-abd6-fd9b353508bf9,2017-02,81.236,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
d5eba1df-4c93-49aa-9769-0050f4f5b304,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
74a55f1f-5e63-44e0-b095-e9b0c55e5d83,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
b590ebaf-93dd-4c1c-b83b-bbbfbad690a6,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
074ebea7-215a-4b5e-861a-78adb8ebead8,2017-02,81.236,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
8095dc5d-7395-4d99-afe0-0ffaf165ecea,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
5da3e0c2-8cb8-4e18-8775-f42b0efdd7b2,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
c40f3df6-7f7e-45ad-8b85-a5d0d979026,2017-02,81.236,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
9b660fa3-2479-4292-93d6-08bd851249c1,2017-02,81.236,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
722f322e-c2ff-406b-93da-83db6e8ce1e0,2017-02,81.236,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
5b91df49-d809-4d1a-9bbe-6f51ce10373f,2017-02,81.236,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAOJ1CKSQXH45PYGXT,Unknown,None,NoError,NotApplicable
27b456ee-0f74-43b4-b3bd-a692f5dfa3bb,2017-02,211.255,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
6b4db467-d1b3-448a-affa-adff6dab8ba5,2017-02,211.255,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAE9FFPZYNV7W2XA5B,Unknown,None,NoError,NotApplicable
c4c06fcc-fce7-44c6-9394-b5e93d0bcf73,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e9d73ed0-b814-4cb9-a0b4-c0b3f37300,2017-02,255.253,console.ec2.amazonaws.com,DescribeIdFormat,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
235735b4-8fb8-4359-8439-2ab0f807d708,2017-02,255.253,Coral,ListAliases,kms.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a6ac6258-a4ed-448e-ba60-0a6b9320a936,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshotAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
23d45d0e-6d82-48d1-9acf-6a89ff307fdb,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshotAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
92f71b33-7334-4a34-ae82-92f0eacec4ef,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b86d0096-eb5e-4970-8d51-3a322103f8,2017-02,255.253,console.ec2.amazonaws.com,DeleteSnapshot,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
f06c8052-f241-47a9-99ef-fc3a760e8457,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
12a9a414-1362-44a6-9920-5a463c82af37,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1e02d28c-4b4e-4e3f-b010-f201feb89f9b,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e4209cec-4e46-4746-abc4-195630a950d,2017-02,255.253,console.ec2.amazonaws.com,DescribeIdFormat,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
223224de-2164-4a46-b188-0fdb18ec37e4,2017-02,255.253,console.amazonaws.com,DescribeAlarms,monitoring.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
ac509513b-1aba-40fc-97f9-dbf18456d18e,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
7b16c167-81fa-4c33-bef8-2d94e911ce72,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
9428dec5-e07e-49a7-a072-6daa57179dee,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
bc667aa9-5227-4421-9eb1-74e6f04df0f0,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
d0f58f6b-98e2-420c-91ce-3f2c44298790,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
2550efae-491f-4998-be74-eb18e19f369d,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
66ed2b18-8d06-4b1c-8244-9c980a461457e,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b1f76870-bc78-4a23-ac1a-b8fbd7146a52,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
95b7ae4d-5a11-4a16-828f-eaa2870f9744,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
43c1c97e-f093-4de9-8168-e3b916c8e76f,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a08c1f19-58f6-40e3-8717-7386ba426300e,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
fc672d00-e62c-45ed-acf6-4e5acce674947,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
2404d8a6-e45b-4203-a86d-091e753e88aa,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
54061-1b20-4d1c-b535-c8051cd69ede,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
5cd2e8c3-2f94-4301-bec8-304e50289,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
433f562f-f3a4-4d79-add8-2001b4d67b3d,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
38005c-ce6a-4d8c-bce4-635d79bd70e7,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
9b190807a-38a2-480b-83e7-3c96567feb19,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b095bc4d-93f5-4697-9e0d-015513105c12,2017-02,255.253,console.ec2.amazonaws.com,CreateSnapshot,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
25ae9bef-19a4-4a00-a871-4e860f7ae2b6,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
af3899c5-4a17-44d1-8374-995b0cc362eb,2017-02,255.253,console.ec2.amazonaws.com,CreateTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a975800b9-fe8f-496c-87fd-9c4402157437,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
4360f3f0-c961-4597-ab01-1a2db949133d6,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1c7fea8b-70a3-4aed-aec3-0ea2421dc161,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
2df41fd1-fef1-46fb-a802-526eb9b0cfb5,2017-02,255.253,console.ec2.amazonaws.com,DescribeAddresses,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
8c70eb1f-6eba-4dbf-9ae6-bd3977bb9874,2017-02,255.253,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b6052e5d-5430-4632-8ef8-592e3769bd65,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
9a75093-e89a-488e-bea3-d060393a,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
117740a4b-230b-46b2-9427-48af16eda889,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
f9aa68d5-f75e-4885-a0b8-b885b59ef0f2,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
